participantId,participantNumber,gameId,name,totalTrials,finalScore,hit,correct_rejection,false_alarm,bad_hit,miss,mean_rt_hit_ms,median_rt_hit_ms,sd_rt_hit_ms,mean_rt_bad_hit_ms,median_rt_bad_hit_ms,sd_rt_bad_hit_ms,mean_rt_false_alarm_ms,median_rt_false_alarm_ms,sd_rt_false_alarm_ms,bad_hit_rate,correct_hit_rate,false_alarm_rate,sdt_z_hit,sdt_z_false_alarm,dprime,z_correct_hit_rate,z_bad_hit_rate,z_false_alarm_rate,emotions_observed,congruent_ratio
7043F,7043,4589105b-1877-4f7d-b6b1-f1189e8a251f,TagMeSwitch,50,83.0,37,0,13,0,0,257.27027027027026,309.0,161.9086931728032,,,,519.5384615384615,409.0,637.0032202148609,0.0,1.0,1.0,2.2215195883378365,1.8027430907391906,0.4187764975986459,0.5750802388691912,-0.45190251503339046,1.735305558547181,,
7043M,7043,ac9f6c9b-2d87-4996-a708-744eb3f048e6,TagMeSwitch,50,6.0,20,0,30,0,0,526.7,434.5,334.3671319782619,,,,581.6,535.0,435.31285618348176,0.0,1.0,1.0,1.9807523966472784,2.1411981209720183,-0.1604457243247399,0.5750802388691912,-0.45190251503339046,1.735305558547181,,
7044F,7044,66363a0e-2a5b-4e9b-bc02-f84003c9844e,TagMeSwitch,50,60.0,38,0,12,0,0,555.0263157894736,436.0,472.7242774937687,,,,728.3333333333334,514.0,584.4550427275797,0.0,1.0,1.0,2.2316058352609245,1.7688250385187059,0.4627807967422186,0.5750802388691912,-0.45190251503339046,1.735305558547181,,
7045A,7045,0a1d361f-cb73-4856-a105-b830b909efda,TagMeSwitch,50,27.0,32,0,18,0,0,712.53125,664.0,348.0232643665112,,,,1152.888888888889,973.0,994.6509224428137,0.0,1.0,1.0,2.166106752892329,1.9379315108528292,0.2281752420394998,0.5750802388691912,-0.45190251503339046,1.735305558547181,,
7046F,7046,8d61730a-7a3e-4116-a362-bb7bd9869d4a,TagMeSwitch,50,23.0,29,0,21,0,0,718.7586206896551,595.0,396.29792681520496,,,,2732.095238095238,2200.0,2140.8091205140618,0.0,1.0,1.0,2.128045234184984,2.00042356910598,0.12762166507900385,0.5750802388691912,-0.45190251503339046,1.735305558547181,,
7047D,7047,2b796727-9365-43ce-92f6-d16de808aa3f,TagMeSwitch,50,59.0,37,0,13,0,0,492.2432432432432,382.0,349.97185644034334,,,,453.6923076923077,456.0,170.61769379492105,0.0,1.0,1.0,2.2215195883378365,1.8027430907391906,0.4187764975986459,0.5750802388691912,-0.45190251503339046,1.735305558547181,,
7048M,7048,f69f9765-5984-4a64-b624-58d5b1a5faa8,TagMeSwitch,50,34.0,30,0,20,0,0,541.2,466.0,324.80629771370315,,,,760.3,691.5,369.29678551196963,0.0,1.0,1.0,2.1411981209720183,1.9807523966472784,0.1604457243247399,0.5750802388691912,-0.45190251503339046,1.735305558547181,,
7049D,7049,1c776d28-1408-4d1f-9eba-1b0992370978,TagMeSwitch,50,64.0,33,0,17,0,0,402.45454545454544,353.0,314.8088796108175,,,,615.9411764705883,327.0,839.7454577570095,0.0,1.0,1.0,2.1779230690821856,1.9145058250555569,0.2634172440266287,0.5750802388691912,-0.45190251503339046,1.735305558547181,,
7051K,7051,b2558beb-3b8f-47a6-afc5-4ecea86d274e,TagMeSwitch,50,48.0,35,0,15,0,0,592.0285714285715,486.0,339.1030110465555,,,,474.93333333333334,453.0,188.41726743233133,0.0,1.0,1.0,2.2004105812100336,1.862731867421651,0.33767871378838255,0.5750802388691912,-0.45190251503339046,1.735305558547181,,
7052H,7052,c9dbd8ac-616a-4433-8e74-b9488c581d17,TagMeSwitch,50,35.0,29,0,21,0,0,643.4827586206897,440.0,763.622504938966,,,,848.1428571428571,675.0,472.8987508668516,0.0,1.0,1.0,2.128045234184984,2.00042356910598,0.12762166507900385,0.5750802388691912,-0.45190251503339046,1.735305558547181,,
7053V,7053,e48ff794-c753-48bc-b01d-d2302788b627,TagMeSwitch,50,46.0,35,0,15,0,0,735.2,463.0,544.3689708925264,,,,1099.3333333333333,669.0,926.132948390909,0.0,1.0,1.0,2.2004105812100336,1.862731867421651,0.33767871378838255,0.5750802388691912,-0.45190251503339046,1.735305558547181,,
7054K,7054,c3d10067-ca4f-4efd-ad2e-1ba249d30c42,TagMeSwitch,50,63.0,37,0,13,0,0,473.1621621621622,433.0,219.15652872794843,,,,575.0,424.0,413.57848912469643,0.0,1.0,1.0,2.2215195883378365,1.8027430907391906,0.4187764975986459,0.5750802388691912,-0.45190251503339046,1.735305558547181,,
7055G,7055,71068a05-9e99-46b5-b384-e19947688ed7,TagMeSwitch,50,53.0,33,0,17,0,0,425.7878787878788,374.0,274.0527729261006,,,,596.1176470588235,585.0,355.93589351752325,0.0,1.0,1.0,2.1779230690821856,1.9145058250555569,0.2634172440266287,0.5750802388691912,-0.45190251503339046,1.735305558547181,,
